timestamp,device,lat,lon,alt,heading,speed,fix_mode,satellites_used,satellites_visible,hdop,vdop,pdop,eph,epv
2025-03-16 19:26:52,rover,34.1519222,-77.8667449,0,0.0,0.008,RTK_FLOAT,0,0,0.0,0.0,0.0,0.804,1.083
2025-03-16 19:26:52,base,34.1519485,-77.8667137,0,0.0,0.007,DGPS,0,0,0.0,0.0,0.0,3.872,7.989
2025-03-16 19:26:53,rover,34.151922,-77.8667439,0,0.0,0.009,RTK_FLOAT,0,0,0.0,0.0,0.0,0.794,1.068
2025-03-16 19:26:53,base,34.1519484,-77.866714,0,0.0,0.012,DGPS,0,0,0.0,0.0,0.0,3.861,7.952
2025-03-16 19:26:54,rover,34.151922,-77.8667439,0,0.0,0.009,RTK_FLOAT,23,32,0.53,0.83,0.98,0.794,1.068
2025-03-16 19:26:54,base,34.1519484,-77.8667147,0,0.0,0.018,DGPS,0,0,0.0,0.0,0.0,3.847,7.909
2025-03-16 19:26:55,rover,34.151922,-77.8667439,0,0.0,0.009,RTK_FLOAT,23,32,0.53,0.83,0.98,0.794,1.068
2025-03-16 19:26:55,base,34.1519481,-77.8667148,0,0.0,0.007,DGPS,0,0,0.0,0.0,0.0,3.833,7.869
2025-03-16 19:26:56,rover,34.151922,-77.8667439,0,0.0,0.009,RTK_FLOAT,23,32,0.53,0.83,0.98,0.794,1.068
2025-03-16 19:26:56,base,34.1519482,-77.8667162,0,0.0,0.15,DGPS,0,0,0.0,0.0,0.0,3.839,7.87
2025-03-16 19:26:57,rover,34.151922,-77.8667439,0,0.0,0.009,RTK_FLOAT,23,32,0.53,0.83,0.98,0.794,1.068
2025-03-16 19:26:57,base,34.1519489,-77.8667181,0,0.0,0.187,DGPS,0,0,0.0,0.0,0.0,3.777,7.693
2025-03-16 19:26:58,rover,34.151922,-77.8667439,0,0.0,0.009,RTK_FLOAT,23,32,0.53,0.83,0.98,0.794,1.068
2025-03-16 19:26:58,base,34.1519499,-77.8667194,0,0.0,0.09,DGPS,0,0,0.0,0.0,0.0,3.731,7.56
2025-03-16 19:26:59,rover,34.151922,-77.8667439,0,0.0,0.009,RTK_FLOAT,23,32,0.53,0.83,0.98,0.794,1.068
2025-03-16 19:26:59,base,34.1519501,-77.8667205,0,0.0,0.015,DGPS,0,0,0.0,0.0,0.0,3.7,7.436
2025-03-16 19:27:00,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,0,0,0.0,0.0,0.0,3.761,7.5
2025-03-16 19:27:00,base,34.1519505,-77.8667217,0,0.0,0.006,DGPS,0,0,0.0,0.0,0.0,3.667,7.314
2025-03-16 19:27:01,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,0,0,0.0,0.0,0.0,3.761,7.5
2025-03-16 19:27:01,base,34.1519514,-77.8667247,0,0.0,0.021,DGPS,0,0,0.0,0.0,0.0,3.615,7.174
2025-03-16 19:27:02,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:02,base,34.1519504,-77.8667266,0,0.0,0.145,DGPS,0,0,0.0,0.0,0.0,3.601,7.106
2025-03-16 19:27:03,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:03,base,34.1519499,-77.8667282,0,0.0,0.008,DGPS,0,0,0.0,0.0,0.0,3.612,7.117
2025-03-16 19:27:04,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:04,base,34.1519497,-77.8667299,0,0.0,0.036,DGPS,0,0,0.0,0.0,0.0,3.64,7.166
2025-03-16 19:27:05,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:05,base,34.1519495,-77.8667316,0,0.0,0.028,DGPS,0,0,0.0,0.0,0.0,3.668,7.223
2025-03-16 19:27:06,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:06,base,34.1519495,-77.8667334,0,0.0,0.02,DGPS,0,0,0.0,0.0,0.0,3.682,7.261
2025-03-16 19:27:07,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:07,base,34.1519494,-77.8667353,0,0.0,0.04,DGPS,0,0,0.0,0.0,0.0,3.693,7.3
2025-03-16 19:27:08,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:08,base,34.1519497,-77.8667373,0,0.0,0.068,DGPS,0,0,0.0,0.0,0.0,3.708,7.34
2025-03-16 19:27:09,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:09,base,34.1519499,-77.8667391,0,0.0,0.034,DGPS,0,0,0.0,0.0,0.0,3.721,7.374
2025-03-16 19:27:10,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:10,base,34.1519499,-77.8667407,0,0.0,0.048,DGPS,0,0,0.0,0.0,0.0,3.733,7.407
2025-03-16 19:27:11,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:11,base,34.15195,-77.866743,0,0.0,0.019,DGPS,0,0,0.0,0.0,0.0,3.743,7.437
2025-03-16 19:27:12,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:12,base,34.1519503,-77.8667454,0,0.0,0.029,DGPS,0,0,0.0,0.0,0.0,3.738,7.423
2025-03-16 19:27:13,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:13,base,34.1519497,-77.8667469,0,0.0,0.043,DGPS,0,0,0.0,0.0,0.0,3.723,7.43
2025-03-16 19:27:14,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:14,base,34.1519497,-77.8667481,0,0.0,0.022,DGPS,0,0,0.0,0.0,0.0,3.699,7.414
2025-03-16 19:27:15,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:15,base,34.15195,-77.8667493,0,0.0,0.012,DGPS,0,0,0.0,0.0,0.0,3.666,7.365
2025-03-16 19:27:16,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:16,base,34.1519506,-77.8667501,0,0.0,0.047,DGPS,0,0,0.0,0.0,0.0,3.636,7.341
2025-03-16 19:27:17,rover,34.1519259,-77.8667494,0,0.0,0.002,RTK_FLOAT,23,32,0.53,0.86,1.01,3.761,7.5
2025-03-16 19:27:17,base,34.1519513,-77.8667509,0,0.0,0.008,DGPS,0,0,0.0,0.0,0.0,3.613,7.316
2025-03-16 19:27:18,rover,34.1519216,-77.8667603,0,154.9621,0.01,RTK_FLOAT,0,0,0.0,0.0,0.0,0.706,1.379
2025-03-16 19:27:18,base,34.1519516,-77.8667514,0,0.0,0.041,DGPS,0,0,0.0,0.0,0.0,3.576,7.239
2025-03-16 19:27:19,rover,34.1519218,-77.866761,0,154.9621,0.026,RTK_FLOAT,0,0,0.0,0.0,0.0,0.58,1.206
2025-03-16 19:27:19,base,34.1519517,-77.8667513,0,0.0,0.055,DGPS,0,0,0.0,0.0,0.0,3.566,7.243
2025-03-16 19:27:20,rover,34.1519218,-77.866761,0,154.9621,0.026,RTK_FLOAT,24,32,0.52,0.83,0.97,0.58,1.206
2025-03-16 19:27:20,base,34.1519518,-77.8667513,0,0.0,0.066,DGPS,0,0,0.0,0.0,0.0,3.553,7.249
2025-03-16 19:27:21,rover,34.1519218,-77.866761,0,154.9621,0.026,RTK_FLOAT,24,32,0.52,0.83,0.97,0.58,1.206
2025-03-16 19:27:21,base,34.1519521,-77.8667523,0,0.0,0.017,DGPS,0,0,0.0,0.0,0.0,3.543,7.228
2025-03-16 19:27:22,rover,34.1519218,-77.866761,0,154.9621,0.026,RTK_FLOAT,24,32,0.52,0.83,0.97,0.58,1.206
2025-03-16 19:27:22,base,34.1519527,-77.8667525,0,0.0,0.045,DGPS,0,0,0.0,0.0,0.0,3.519,7.208
2025-03-16 19:27:23,rover,34.1519218,-77.866761,0,154.9621,0.026,RTK_FLOAT,24,32,0.52,0.83,0.97,0.58,1.206
