2025-03-12 15:19:41,169,lat,lon,heading,speed,target_idx,total_waypoints,distance,cte,steering_deg,yaw_error_deg,left_speed,right_speed,servo_angle
2025-03-12 15:19:43,183,error,'steering_angle'
2025-03-12 15:19:44,204,error,'steering_angle'
