2025-03-12 10:27:19,795,lat,lon,heading,speed,target_idx,total_waypoints,distance,cte,steering_deg,yaw_error_deg,left_speed,right_speed,servo_angle
2025-03-12 10:27:19,797,error,must be real number; not NoneType
2025-03-12 10:27:20,818,error,name 'verify_parameter_ordering' is not defined
