2025-03-12 15:33:31,929,lat,lon,heading,speed,target_idx,total_waypoints,distance,cte,steering_deg,yaw_error_deg,left_speed,right_speed,servo_angle
2025-03-12 15:33:33,943,error,'steering_angle'
2025-03-12 15:33:34,965,error,'steering_angle'
