2025-03-12 10:31:16,518,lat,lon,heading,speed,target_idx,total_waypoints,distance,cte,steering_deg,yaw_error_deg,left_speed,right_speed,servo_angle
2025-03-12 10:31:16,519,error,must be real number; not NoneType
2025-03-12 10:31:17,541,error,'steering_angle'
