2025-03-12 15:20:11,854,lat,lon,heading,speed,target_idx,total_waypoints,distance,cte,steering_deg,yaw_error_deg,left_speed,right_speed,servo_angle
2025-03-12 15:20:12,868,error,'steering_angle'
2025-03-12 15:20:13,892,error,'steering_angle'
