2025-03-12 15:29:31,208,lat,lon,heading,speed,target_idx,total_waypoints,distance,cte,steering_deg,yaw_error_deg,left_speed,right_speed,servo_angle
2025-03-12 15:29:32,287,error,'steering_angle'
2025-03-12 15:29:33,374,error,'steering_angle'
