timestamp,lat,lon,heading,speed,target_idx,distance,cte
1741625549.8658564,34.151899578333335,-77.866771005,298.25269629095294,0.002777777777777778,1,22.28563022860689,19.327748618356456
1741625549.973773,34.151899575,-77.86677102166666,298.17756244291104,0.0011111111111111111,1,22.284385011814113,19.32646121581677
1741625550.0817583,34.151899575,-77.86677102166666,298.17756244291104,0.0011111111111111111,1,22.284385011814113,19.32646121581677
1741625550.1896722,34.151899603333334,-77.86677103666666,298.32877871121303,0.005833333333333334,1,22.281822859228473,19.32400356218612
1741625550.2975962,34.1519001,-77.86677144666666,300.36273416530804,0.005833333333333334,1,22.2245978126287,19.26838105226377
1741625550.4056432,34.1519001,-77.86677144666666,300.36273416530804,0.005833333333333334,1,22.2245978126287,19.26838105226377
1741625550.5147302,34.15190034166667,-77.866771065,303.124900697648,0.2602777777777778,1,22.245604661487786,19.291121917829532
1741625550.6234486,34.15190034166667,-77.866771065,303.124900697648,0.2602777777777778,1,22.245604661487786,19.291121917829532
1741625550.7320147,34.151900848333334,-77.86677136166666,305.1708296775286,0.31388888888888883,1,22.19757118201814,19.24495320390918
1741625550.8394275,34.151900848333334,-77.86677136166666,305.1708296775286,0.31388888888888883,1,22.19757118201814,19.24495320390918
1741625550.9470153,34.151901175,-77.86677053166666,310.05538265430545,0.3133333333333333,1,22.252619365879053,19.30288677716847
1741625551.0552623,34.151901175,-77.86677053166666,310.05538265430545,0.3133333333333333,1,22.252619365879053,19.30288677716847
1741625551.1637168,34.151901536666664,-77.86677016333333,313.53348043362087,0.3477777777777778,1,22.267354376644136,19.31992925760944
1741625551.2711725,34.151901295,-77.86676964666667,314.46718333296474,0.12,1,22.321778018641837,19.374055789696094
1741625551.371705,34.151901295,-77.86676964666667,314.46718333296474,0.12,1,22.321778018641837,19.374055789696094
1741625551.4808712,34.151901195,-77.86676979166667,313.25357556655115,0.10388888888888889,1,22.314058715486848,19.365628910209374
1741625551.5891817,34.151901195,-77.86676979166667,313.25357556655115,0.10388888888888889,1,22.314058715486848,19.365628910209374
1741625551.6967313,34.151901116666664,-77.86676998333333,311.97053054533114,0.09,1,22.30144117306793,19.35233041824659
1741625551.8039262,34.151901116666664,-77.86676998333333,311.97053054533114,0.09,1,22.30144117306793,19.35233041824659
1741625551.9111445,34.15190102333333,-77.86677020166667,310.5125540014246,0.10805555555555556,1,22.287266038176412,19.337361177212834
1741625552.0196998,34.15190102333333,-77.86677020166667,310.5125540014246,0.10805555555555556,1,22.287266038176412,19.337361177212834
1741625552.120175,34.15190102333333,-77.86677020166667,310.5125540014246,0.10361111111111111,1,22.287266038176412,19.337361177212834
1741625552.2228665,34.15190102333333,-77.86677020166667,310.5125540014246,0.10361111111111111,1,22.287266038176412,19.337361177212834
1741625552.3240795,34.15190079166667,-77.86677063333333,307.437133853346,0.1461111111111111,1,22.261420334864802,19.309728451955365
1741625552.426211,34.15190079166667,-77.86677063333333,307.437133853346,0.1461111111111111,1,22.261420334864802,19.309728451955365
1741625552.5277493,34.15190062833334,-77.86677084833333,305.65637041236573,0.1288888888888889,1,22.25075466992282,19.297952196272853
1741625552.6290011,34.15190062833334,-77.86677084833333,305.65637041236573,0.1288888888888889,1,22.25075466992282,19.297952196272853
1741625552.7291355,34.15190115666667,-77.86677126833334,307.2313179411399,0.34888888888888886,1,22.191425021351638,19.240400645323444
1741625552.8298714,34.15190115666667,-77.86677126833334,307.2313179411399,0.34888888888888886,1,22.191425021351638,19.240400645323444
1741625552.939526,34.15190036333333,-77.86677117333333,302.8961758399838,0.26694444444444443,1,22.23551066822785,19.28095133184991
1741625553.0495105,34.15190036333333,-77.86677117333333,302.8961758399838,0.26694444444444443,1,22.23551066822785,19.28095133184991
1741625553.1591692,34.151900788333336,-77.86677101166667,306.0298214241589,0.3705555555555556,1,22.229740268960406,19.277415062207588
1741625553.2594345,34.151900788333336,-77.86677101166667,306.0298214241589,0.3705555555555556,1,22.229740268960406,19.277415062207588
1741625553.369208,34.15190115,-77.86677054166667,309.87507429620837,0.3016666666666667,1,22.252907080197527,19.303040773646444
1741625553.479041,34.151901566666666,-77.866770115,313.89616246230304,0.3530555555555555,1,22.270080885681537,19.322876882218885
1741625553.5792923,34.151901566666666,-77.866770115,313.89616246230304,0.3530555555555555,1,22.270080885681537,19.322876882218885
1741625553.6798003,34.151901566666666,-77.866770115,313.89616246230304,0.3530555555555555,1,22.270080885681537,19.322876882218885
1741625553.7803383,34.15190158,-77.86677043333333,312.6550278257712,0.13805555555555554,1,22.242644383048397,19.29498224860463
1741625553.8815324,34.15190158,-77.86677043333333,312.6550278257712,0.13805555555555554,1,22.242644383048397,19.29498224860463
1741625553.9840899,34.151901118333335,-77.866769905,312.31789895144595,0.12472222222222222,1,22.307965396278252,19.358990298249772
1741625554.0857394,34.151901118333335,-77.866769905,312.31789895144595,0.12472222222222222,1,22.307965396278252,19.358990298249772
1741625554.188847,34.151900751666666,-77.86677021833333,308.82402292903856,0.14944444444444446,1,22.29816027610725,19.346958832177684
1741625554.29171,34.151900446666666,-77.86677052166667,305.73435351206365,0.13833333333333334,1,22.286495272938616,19.33338297014418
